,property_type,sector,price,bedRoom,bathroom,balcony,floortype,agePossession,built_up_area,store room,study room,servant room,pooja room,others,furnishing_type,luxury_score
2769,flat,sector 107,1.39,3.0,4.0,3+,med floor,Relatively New,2057.0,0.0,0.0,1.0,1.0,0.0,1.0,high
2770,flat,sector 79,1.85,3.0,4.0,3+,high floor,New Property,1946.0,0.0,0.0,1.0,0.0,0.0,0.0,low
2771,house,sector 48,8.5,4.0,4.0,1,low floor,Relatively New,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2772,flat,sector 81,2.25,3.0,4.0,3+,high floor,Relatively New,2090.0,0.0,0.0,1.0,0.0,0.0,2.0,high
2773,flat,sector 74,1.6,2.0,2.0,2,,Relatively New,1508.0,0.0,0.0,0.0,0.0,0.0,1.0,high
2774,flat,sector 103,0.8,2.0,2.0,0,med floor,Relatively New,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2775,house,sector 33,10.0,5.0,6.0,3,med floor,New Property,4950.0,0.0,1.0,1.0,0.0,0.0,0.0,low
2776,flat,sector 68,1.2,2.0,2.0,3,low floor,Relatively New,982.0,0.0,0.0,0.0,0.0,0.0,2.0,medium
2777,house,sector 50,11.0,4.0,4.0,3+,low floor,Moderately Old,2700.0,0.0,0.0,1.0,0.0,0.0,1.0,medium
2778,flat,sector 79,0.71,2.0,2.0,0,med floor,Under Construction,1295.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2779,flat,sector 31,1.2,3.0,2.0,2,low floor,Moderately Old,1450.0,0.0,0.0,0.0,0.0,1.0,2.0,medium
2780,flat,sector 92,0.85,3.0,2.0,2,high floor,Relatively New,1261.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2781,flat,sector 66,3.98,3.0,4.0,3+,low floor,Moderately Old,2200.0,0.0,0.0,1.0,0.0,0.0,1.0,medium
2782,flat,manesar,0.75,3.0,4.0,3,med floor,Relatively New,2717.0,0.0,0.0,1.0,0.0,0.0,0.0,low
2783,flat,sector 84,1.5,3.0,3.0,3,low floor,New Property,1849.0,0.0,0.0,1.0,0.0,0.0,0.0,medium
2784,flat,sector 70,1.63,3.0,3.0,3,med floor,New Property,1527.0,0.0,0.0,1.0,0.0,1.0,0.0,low
2785,house,sector 86,2.5,4.0,5.0,3+,med floor,Moderately Old,3194.0,0.0,0.0,1.0,1.0,1.0,1.0,low
2786,flat,sector 89,1.85,3.0,3.0,3+,high floor,New Property,1946.0,0.0,0.0,1.0,0.0,0.0,0.0,low
2787,flat,sector 56,0.58,1.0,1.0,1,low floor,Old Property,672.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2788,flat,sector 99a,0.85,2.0,2.0,2,med floor,New Property,1133.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2789,house,sector 4,0.7,3.0,3.0,0,low floor,Moderately Old,117.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2790,flat,sector 103,1.01,2.0,2.0,3,med floor,Relatively New,1338.0,1.0,0.0,0.0,0.0,0.0,1.0,high
2791,house,sector 92,0.75,2.0,2.0,3,low floor,Relatively New,959.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2792,flat,sector 79,1.2,3.0,3.0,3+,,Relatively New,1154.0,0.0,0.0,0.0,0.0,0.0,1.0,medium
2793,flat,sector 69,1.68,4.0,4.0,2,low floor,Relatively New,1819.0,0.0,0.0,0.0,1.0,0.0,0.0,medium
2794,flat,manesar,0.68,3.0,3.0,3,low floor,Moderately Old,1526.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2795,flat,sohna road,0.55,2.0,2.0,3,med floor,Relatively New,913.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2796,house,sector 33,1.35,2.0,2.0,2,med floor,New Property,1210.0,0.0,1.0,0.0,0.0,0.0,2.0,medium
2797,flat,sector 104,1.75,3.0,4.0,3+,high floor,Relatively New,2036.0,0.0,1.0,1.0,1.0,1.0,1.0,low
2798,house,sector 61,2.01,3.0,3.0,3,med floor,Under Construction,1549.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2799,flat,sector 48,1.8,3.0,4.0,3,med floor,Moderately Old,1951.0,0.0,1.0,0.0,0.0,0.0,1.0,medium
2800,flat,sector 63a,1.65,2.0,2.0,2,low floor,Under Construction,978.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2801,flat,sector 37d,1.65,3.0,3.0,2,high floor,Relatively New,1699.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2802,flat,sector 107,0.35,2.0,2.0,2,med floor,Relatively New,608.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2803,flat,sector 102,2.35,3.0,3.0,3,high floor,Relatively New,2351.0,0.0,1.0,1.0,0.0,0.0,1.0,high
2804,flat,sector 70,1.63,3.0,5.0,3,high floor,Relatively New,1527.0,0.0,0.0,1.0,0.0,0.0,0.0,low
2805,flat,sector 107,1.21,3.0,3.0,3,med floor,Moderately Old,1713.0,0.0,0.0,0.0,0.0,0.0,1.0,medium
2806,flat,sector 99,1.15,2.0,2.0,2,low floor,New Property,1235.0,0.0,0.0,0.0,0.0,1.0,1.0,medium
2807,flat,sector 65,2.8,3.0,3.0,0,high floor,Relatively New,1828.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2808,house,sector 11,2.2,4.0,3.0,2,low floor,Old Property,1800.0,0.0,1.0,0.0,1.0,0.0,0.0,low
2809,house,sector 26,19.0,6.0,6.0,3,low floor,Relatively New,4518.0,0.0,1.0,1.0,0.0,0.0,1.0,medium
2810,house,sector 105,1.2,3.0,2.0,1,low floor,Old Property,1185.51,0.0,0.0,0.0,0.0,0.0,0.0,low
2811,house,sector 33,8.0,4.0,4.0,3+,low floor,Old Property,7000.0,1.0,1.0,1.0,1.0,0.0,0.0,medium
2812,flat,sohna road,0.78,3.0,3.0,3,med floor,Relatively New,1344.0,0.0,0.0,0.0,1.0,0.0,0.0,high
2813,flat,manesar,0.48,2.0,2.0,3,med floor,Moderately Old,993.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2814,flat,sector 6,0.48,3.0,2.0,2,low floor,Moderately Old,111.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2815,flat,sector 89,1.05,2.0,2.0,2,med floor,Under Construction,1103.0,0.0,1.0,0.0,0.0,1.0,0.0,low
2816,house,sector 52,5.5,9.0,9.0,3+,med floor,Moderately Old,2700.0,0.0,0.0,1.0,1.0,1.0,1.0,low
2817,flat,sector 83,0.78,2.0,2.0,2,med floor,Relatively New,850.0,0.0,1.0,0.0,1.0,0.0,1.0,high
2818,flat,dwarka expressway,1.3,3.0,3.0,2,med floor,Under Construction,1303.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2819,flat,sector 70a,1.27,2.0,2.0,3+,,Relatively New,1449.0,0.0,0.0,0.0,0.0,1.0,1.0,medium
2820,flat,sector 82,1.16,3.0,3.0,3+,low floor,Relatively New,1844.0,1.0,0.0,1.0,1.0,0.0,1.0,high
2821,flat,sector 83,0.4,1.0,1.0,1,med floor,Relatively New,520.0,0.0,0.0,0.0,0.0,0.0,2.0,medium
2822,flat,sector 106,1.05,3.0,4.0,3+,med floor,Relatively New,1345.0,0.0,0.0,1.0,0.0,0.0,0.0,high
2823,flat,sector 61,1.6,2.0,2.0,2,med floor,New Property,1278.0,0.0,1.0,0.0,0.0,0.0,0.0,medium
2824,flat,sector 71,0.98,3.0,3.0,3,low floor,Moderately Old,1466.0,0.0,1.0,0.0,0.0,0.0,0.0,medium
2825,house,sector 7,1.0,2.0,2.0,0,low floor,Old Property,126.0,0.0,1.0,0.0,0.0,0.0,0.0,low
2826,flat,sector 67a,0.53,2.0,2.0,1,med floor,Relatively New,657.0,0.0,0.0,0.0,0.0,1.0,1.0,low
2827,flat,gwal pahari,1.38,2.0,2.0,2,med floor,Under Construction,1130.0,0.0,0.0,0.0,0.0,0.0,1.0,medium
2828,flat,sector 108,0.8,3.0,3.0,3,med floor,Relatively New,1663.0,0.0,0.0,0.0,1.0,0.0,0.0,high
2829,flat,sector 111,1.65,3.0,4.0,3+,high floor,Under Construction,2104.0,0.0,0.0,1.0,0.0,1.0,0.0,low
2830,flat,sector 66,2.4,3.0,2.0,3,med floor,Relatively New,1700.0,0.0,0.0,1.0,0.0,0.0,1.0,high
2831,flat,sector 37c,0.9,3.0,3.0,3,med floor,Moderately Old,1537.0,0.0,0.0,0.0,0.0,0.0,1.0,medium
2832,flat,sector 107,0.8,2.0,2.0,3+,med floor,Relatively New,1236.0,0.0,0.0,0.0,0.0,0.0,1.0,high
2833,flat,sector 72,3.3,3.0,3.0,3+,med floor,Relatively New,2000.0,0.0,0.0,1.0,0.0,0.0,1.0,high
2834,house,sector 109,6.3,4.0,5.0,3+,low floor,Relatively New,7000.0,0.0,0.0,0.0,0.0,0.0,1.0,medium
2835,flat,sohna road,0.3,2.0,2.0,1,high floor,New Property,650.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2836,flat,sector 81,0.49,2.0,2.0,3,med floor,Relatively New,700.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2837,house,sector 3,1.5,7.0,2.0,0,low floor,Moderately Old,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2838,house,sector 70a,5.4,4.0,5.0,3+,med floor,Relatively New,2610.0,1.0,1.0,1.0,1.0,0.0,1.0,medium
2839,flat,sector 33,2.5,3.0,3.0,2,low floor,Under Construction,2093.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2840,flat,sector 67,2.32,3.0,4.0,3+,high floor,Moderately Old,1764.0,0.0,0.0,1.0,0.0,0.0,1.0,medium
2841,house,sector 22,4.75,7.0,5.0,3+,med floor,Old Property,2367.0,0.0,0.0,0.0,1.0,1.0,1.0,low
2842,flat,sohna road,0.9,2.0,2.0,2,med floor,Relatively New,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2843,flat,sector 33,3.25,4.0,4.0,3+,,Old Property,4809.0,0.0,0.0,1.0,0.0,0.0,1.0,medium
2844,flat,sector 70a,2.4,3.0,3.0,3,high floor,Relatively New,1946.0,0.0,0.0,1.0,0.0,0.0,0.0,medium
2845,flat,sohna road,0.24,2.0,2.0,1,high floor,Relatively New,516.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2846,flat,sector 90,1.76,4.0,4.0,3+,med floor,Relatively New,2020.0,0.0,0.0,0.0,0.0,0.0,1.0,medium
2847,house,sector 4,0.67,3.0,2.0,1,low floor,Moderately Old,783.0,0.0,0.0,0.0,1.0,1.0,0.0,low
2848,house,sector 13,4.5,4.0,5.0,2,low floor,Old Property,4950.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2849,flat,sector 83,1.05,3.0,2.0,2,low floor,Moderately Old,1600.0,0.0,0.0,0.0,0.0,0.0,1.0,medium
2850,flat,sector 65,6.1,3.0,3.0,3,,Moderately Old,3027.0,0.0,1.0,1.0,0.0,0.0,1.0,high
2851,house,sector 7,0.45,3.0,2.0,1,low floor,Old Property,900.0,0.0,0.0,0.0,0.0,1.0,0.0,low
2852,flat,sector 104,2.3,3.0,4.0,3+,high floor,New Property,2544.0,0.0,0.0,1.0,0.0,0.0,0.0,medium
2853,house,sector 13,1.5,2.0,7.0,3,med floor,Moderately Old,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2854,flat,sector 86,1.3,3.0,3.0,3,high floor,Relatively New,1715.0,0.0,0.0,1.0,1.0,0.0,1.0,low
2855,house,sector 26,20.0,5.0,7.0,3+,med floor,Relatively New,4500.0,0.0,0.0,1.0,1.0,0.0,2.0,medium
2856,flat,sector 108,2.33,3.0,3.0,3,,Relatively New,1711.0,1.0,0.0,0.0,0.0,0.0,1.0,high
2857,flat,sector 107,0.6,3.0,2.0,2,med floor,Relatively New,750.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2858,flat,sector 105,0.45,3.0,2.0,1,low floor,Relatively New,1056.0,0.0,0.0,0.0,0.0,0.0,1.0,low
2859,flat,sohna road,1.2,3.0,3.0,0,high floor,Relatively New,1780.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2860,flat,sohna road,0.83,3.0,2.0,2,low floor,New Property,1244.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2861,flat,sector 70,1.1,2.0,2.0,2,med floor,Relatively New,1444.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2862,flat,sector 50,2.51,3.0,3.0,3,high floor,Moderately Old,2093.0,1.0,0.0,0.0,1.0,0.0,1.0,medium
2863,flat,sector 83,1.15,3.0,3.0,2,med floor,Relatively New,1350.0,1.0,1.0,1.0,1.0,0.0,1.0,high
2864,flat,sector 49,2.9,4.0,4.0,3+,med floor,Moderately Old,2157.0,0.0,0.0,1.0,0.0,0.0,0.0,medium
2865,flat,sector 85,2.2,4.0,5.0,3+,med floor,Relatively New,2390.0,0.0,0.0,1.0,1.0,0.0,0.0,high
2866,flat,sector 81,3.25,4.0,4.0,3+,high floor,Moderately Old,2491.0,0.0,0.0,1.0,0.0,0.0,0.0,low
2867,house,sector 7,8.0,4.0,5.0,3+,low floor,Old Property,3600.0,0.0,1.0,1.0,1.0,0.0,0.0,low
2868,flat,sector 54,1.55,3.0,3.0,3,med floor,Moderately Old,1900.0,0.0,0.0,1.0,0.0,0.0,1.0,medium
2869,flat,sector 95,0.45,2.0,2.0,2,,New Property,695.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2870,flat,sector 37d,1.8,4.0,3.0,3,high floor,Relatively New,1983.0,0.0,1.0,0.0,0.0,0.0,1.0,medium
2871,flat,sector 22,1.65,2.0,2.0,2,med floor,Relatively New,1200.0,0.0,0.0,0.0,1.0,1.0,2.0,medium
2872,flat,sector 79,1.25,2.0,2.0,3,low floor,Relatively New,1383.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2873,flat,sector 50,2.7,3.0,3.0,3+,med floor,Moderately Old,2400.0,0.0,0.0,1.0,0.0,0.0,0.0,high
2874,flat,sohna road,0.91,3.0,3.0,3,low floor,Relatively New,1599.0,0.0,0.0,0.0,1.0,0.0,0.0,high
2875,flat,sector 71,1.1,3.0,4.0,3,med floor,Moderately Old,1631.0,0.0,0.0,1.0,0.0,0.0,0.0,low
2876,flat,sector 78,4.75,3.0,3.0,2,,Under Construction,2813.0,0.0,0.0,1.0,0.0,0.0,0.0,medium
2877,house,sector 4,0.65,1.0,1.0,1,low floor,Moderately Old,70.0,0.0,0.0,0.0,0.0,1.0,0.0,low
2878,house,sector 37d,2.5,5.0,5.0,3+,low floor,Relatively New,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2879,flat,sector 54,6.75,4.0,6.0,3+,high floor,Moderately Old,2455.0,0.0,0.0,1.0,0.0,0.0,1.0,medium
2880,flat,sector 91,0.95,2.0,2.0,2,med floor,Relatively New,1186.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2881,flat,sector 33,1.7,3.0,3.0,3+,med floor,New Property,1500.0,0.0,0.0,1.0,0.0,0.0,0.0,low
2882,flat,sector 81,2.2,3.0,4.0,3+,med floor,Relatively New,1900.0,0.0,0.0,1.0,0.0,0.0,2.0,medium
2883,flat,sector 92,0.9,3.0,2.0,3,high floor,Relatively New,1240.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2884,flat,sohna road,2.6,2.0,2.0,2,med floor,New Property,4986.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2885,flat,sector 70a,1.2,3.0,3.0,3+,low floor,Relatively New,1450.0,0.0,0.0,0.0,0.0,0.0,2.0,low
2886,flat,sector 90,1.27,4.0,5.0,2,med floor,New Property,2248.0,0.0,1.0,1.0,0.0,0.0,0.0,medium
2887,flat,sector 66,3.5,3.0,3.0,3,med floor,Moderately Old,2125.0,1.0,0.0,1.0,0.0,0.0,1.0,medium
2888,flat,sector 81,1.4,3.0,3.0,3+,med floor,Relatively New,1475.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2889,house,sector 57,3.3,4.0,4.0,2,med floor,Moderately Old,1728.0,1.0,0.0,0.0,0.0,0.0,1.0,medium
2890,flat,sector 53,5.6,3.0,3.0,3+,low floor,Under Construction,2617.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2891,flat,sector 67a,1.85,3.0,4.0,3,med floor,New Property,1941.0,1.0,1.0,0.0,0.0,0.0,1.0,high
2892,flat,sector 85,0.9,3.0,3.0,2,high floor,Relatively New,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2893,house,sohna road,0.85,3.0,2.0,2,low floor,Under Construction,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2894,flat,sector 71,1.25,3.0,4.0,2,med floor,Relatively New,1577.0,0.0,0.0,1.0,0.0,0.0,1.0,high
2895,flat,sector 79,1.33,2.0,2.0,3,med floor,Relatively New,1411.0,0.0,1.0,0.0,0.0,0.0,0.0,high
2896,flat,sector 104,1.8,2.0,3.0,3,,New Property,1538.0,0.0,0.0,1.0,0.0,0.0,0.0,low
2897,flat,sector 68,1.08,2.0,2.0,3,low floor,Relatively New,1130.0,0.0,0.0,0.0,0.0,0.0,1.0,medium
2898,flat,sector 89,0.25,1.0,1.0,1,med floor,New Property,430.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2899,flat,sector 37d,1.55,4.0,3.0,3+,,Relatively New,2100.0,0.0,0.0,0.0,0.0,1.0,1.0,medium
2900,flat,sector 92,0.85,3.0,3.0,3,low floor,Relatively New,1801.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2901,flat,sector 37d,1.72,3.0,3.0,3+,med floor,Relatively New,1983.0,0.0,0.0,1.0,0.0,0.0,0.0,low
2902,house,sector 82,6.8,4.0,4.0,3+,med floor,Relatively New,3240.0,0.0,0.0,1.0,0.0,0.0,2.0,medium
2903,house,sector 7,2.0,2.0,2.0,1,low floor,Relatively New,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2904,flat,sector 33,1.62,3.0,4.0,3+,med floor,New Property,129.42,0.0,0.0,1.0,0.0,0.0,0.0,medium
2905,flat,sector 79,1.7,3.0,2.0,3,med floor,Relatively New,1570.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2906,flat,sector 102,1.45,3.0,3.0,3,med floor,Relatively New,1315.0,0.0,0.0,1.0,0.0,0.0,0.0,high
2907,house,sector 2,0.4,3.0,4.0,2,low floor,Moderately Old,900.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2908,flat,sector 81,2.5,3.0,3.0,2,,Relatively New,1700.0,0.0,0.0,1.0,0.0,0.0,2.0,high
2909,flat,sector 36a,0.37,1.0,1.0,1,med floor,Relatively New,319.0,0.0,0.0,0.0,0.0,0.0,1.0,medium
2910,flat,sector 67,2.8,3.0,3.0,3,med floor,Moderately Old,2047.0,0.0,0.0,1.0,0.0,0.0,2.0,low
2911,flat,sector 79,0.8,2.0,2.0,3+,med floor,New Property,1172.0,0.0,0.0,0.0,0.0,1.0,0.0,low
2912,flat,sector 37d,1.17,2.0,2.0,2,low floor,Relatively New,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2913,flat,sector 56,2.05,4.0,4.0,3+,med floor,Relatively New,2500.0,0.0,0.0,0.0,0.0,1.0,1.0,medium
2914,flat,sector 107,0.27,2.0,2.0,2,low floor,Relatively New,543.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2915,flat,sector 68,1.1,2.0,2.0,3,low floor,Relatively New,1150.0,0.0,0.0,0.0,0.0,0.0,1.0,medium
2916,flat,sector 113,1.93,3.0,3.0,2,med floor,Under Construction,1429.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2917,flat,sector 79,1.35,3.0,3.0,3,med floor,Relatively New,2161.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2918,flat,sector 69,3.25,4.0,5.0,3+,high floor,Relatively New,2910.0,0.0,0.0,0.0,1.0,1.0,0.0,low
2919,flat,sector 80,1.6,3.0,3.0,3,med floor,Moderately Old,2047.0,0.0,0.0,1.0,0.0,0.0,0.0,medium
2920,flat,sector 85,1.31,2.0,2.0,2,med floor,Relatively New,1822.0,0.0,0.0,1.0,0.0,0.0,0.0,medium
2921,flat,sector 113,2.9,4.0,4.0,3+,high floor,Under Construction,2553.0,0.0,1.0,1.0,0.0,0.0,0.0,low
2922,flat,sector 3,0.8,3.0,3.0,1,low floor,Old Property,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2923,flat,sector 12,0.65,3.0,3.0,1,low floor,New Property,1167.0,0.0,0.0,0.0,0.0,0.0,1.0,low
2924,flat,sector 81,0.48,2.0,2.0,1,high floor,Relatively New,547.0,0.0,0.0,0.0,0.0,0.0,1.0,low
2925,flat,sector 68,1.15,2.0,2.0,3,med floor,New Property,1127.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2926,house,sector 7,2.0,2.0,2.0,2,low floor,Old Property,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2927,flat,sector 108,2.9,3.0,4.0,2,high floor,Relatively New,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2928,flat,sector 2,1.4,3.0,3.0,3+,med floor,Moderately Old,1611.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2929,flat,sohna road,0.46,2.0,2.0,2,med floor,Relatively New,800.0,0.0,0.0,0.0,0.0,0.0,2.0,medium
2930,house,sector 91,3.6,4.0,4.0,3,low floor,New Property,2430.0,0.0,0.0,0.0,0.0,0.0,1.0,low
2931,flat,sector 71,0.9,1.0,1.0,0,med floor,New Property,683.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2932,flat,sector 83,1.8,3.0,4.0,0,med floor,Relatively New,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2933,flat,sector 69,1.8,4.0,4.0,2,med floor,Relatively New,1819.0,0.0,0.0,0.0,1.0,0.0,1.0,high
2934,flat,sector 69,1.36,3.0,3.0,1,high floor,Relatively New,1392.0,0.0,0.0,0.0,1.0,0.0,0.0,medium
2935,flat,sector 111,3.4,4.0,5.0,3+,high floor,Relatively New,2670.0,0.0,0.0,1.0,0.0,0.0,0.0,medium
2936,flat,sector 70a,1.65,2.0,2.0,3,,New Property,1142.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2937,flat,sector 33,1.35,3.0,2.0,3+,,New Property,1409.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2938,house,sector 24,6.5,4.0,4.0,2,low floor,Old Property,2844.0,0.0,0.0,0.0,1.0,0.0,0.0,low
2939,flat,sector 99a,0.31,2.0,2.0,2,med floor,New Property,583.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2940,flat,sector 22,1.75,2.0,2.0,2,high floor,Under Construction,1249.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2941,flat,sector 107,1.4,3.0,4.0,0,low floor,New Property,2137.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2942,flat,sector 69,1.2,2.0,3.0,1,low floor,Relatively New,1222.0,0.0,0.0,0.0,0.0,0.0,0.0,high
2943,house,sector 26,4.5,5.0,5.0,3+,low floor,Old Property,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2944,flat,sohna road,0.95,3.0,2.0,3+,med floor,New Property,1210.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2945,flat,sector 83,0.6,2.0,2.0,2,low floor,Relatively New,990.0,0.0,0.0,0.0,0.0,0.0,1.0,high
2946,flat,sector 84,1.1,3.0,3.0,3+,high floor,Moderately Old,1710.0,0.0,0.0,0.0,0.0,0.0,1.0,medium
2947,house,sector 28,9.0,6.0,7.0,3+,med floor,Moderately Old,3240.0,1.0,1.0,1.0,1.0,0.0,0.0,medium
2948,flat,sector 85,1.04,2.0,3.0,3+,med floor,Relatively New,1576.0,1.0,0.0,0.0,0.0,0.0,0.0,medium
2949,flat,sector 71,1.35,4.0,4.0,3,med floor,Moderately Old,2127.0,0.0,0.0,1.0,0.0,0.0,0.0,low
2950,flat,sohna road,0.85,2.0,2.0,3,med floor,New Property,978.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2951,flat,sector 71,0.65,2.0,2.0,1,med floor,Relatively New,590.0,0.0,0.0,0.0,0.0,0.0,1.0,low
2952,flat,sector 106,0.88,2.0,2.0,3+,med floor,Relatively New,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2953,flat,sector 102,1.26,2.0,2.0,2,med floor,Relatively New,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2954,flat,sector 37c,1.05,3.0,3.0,3,med floor,New Property,1500.0,0.0,0.0,0.0,0.0,0.0,1.0,low
2955,flat,sector 37d,1.1,3.0,3.0,1,low floor,Under Construction,1500.0,0.0,0.0,0.0,1.0,0.0,0.0,low
2956,flat,sector 104,1.75,4.0,5.0,3+,low floor,New Property,2582.0,0.0,0.0,1.0,0.0,0.0,0.0,medium
2957,house,sector 24,5.25,4.0,4.0,3+,low floor,Relatively New,1350.0,0.0,0.0,1.0,1.0,0.0,1.0,medium
2958,flat,sector 58,3.8,3.0,4.0,1,,Moderately Old,2164.0,0.0,0.0,1.0,0.0,0.0,1.0,high
2959,flat,sector 95,0.56,2.0,2.0,3,high floor,New Property,896.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2960,flat,sector 65,5.0,3.0,3.0,3,low floor,Relatively New,3245.0,0.0,0.0,1.0,0.0,0.0,1.0,high
2961,flat,sector 104,1.9,3.0,3.0,3,,Under Construction,1365.0,0.0,0.0,0.0,1.0,0.0,1.0,medium
2962,flat,sector 67,3.4,3.0,4.0,3,,Relatively New,2016.0,0.0,0.0,1.0,0.0,0.0,1.0,high
2963,flat,gwal pahari,5.5,4.0,5.0,3+,high floor,New Property,5249.0,0.0,1.0,1.0,1.0,0.0,0.0,high
2964,flat,sector 65,2.5,3.0,3.0,3,,Under Construction,1654.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2965,house,sector 2,9.0,5.0,5.0,2,low floor,Old Property,4680.0,1.0,1.0,1.0,1.0,0.0,2.0,medium
2966,flat,sector 65,2.8,3.0,3.0,2,med floor,Relatively New,1650.0,0.0,0.0,1.0,0.0,0.0,0.0,medium
2967,flat,sector 79,2.5,3.0,3.0,3+,med floor,Relatively New,2244.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2968,flat,sohna road,0.3,2.0,2.0,2,med floor,Relatively New,743.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2969,flat,sector 104,1.2,2.0,2.0,2,,Under Construction,877.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2970,house,sector 47,1.15,3.0,3.0,3,low floor,Old Property,275.0,0.0,0.0,0.0,0.0,0.0,1.0,low
2971,flat,sector 85,1.85,4.0,5.0,3+,low floor,Relatively New,2545.0,0.0,0.0,0.0,0.0,0.0,0.0,medium
2972,flat,sector 84,0.92,3.0,3.0,3,low floor,Relatively New,1652.0,0.0,1.0,0.0,1.0,0.0,0.0,medium
2973,house,sector 11,0.44,3.0,2.0,1,low floor,Relatively New,128.0,0.0,0.0,0.0,1.0,1.0,0.0,low
2974,flat,sector 37d,1.5,3.0,2.0,3+,,Relatively New,1376.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2975,flat,sector 61,2.1,3.0,3.0,3,high floor,Relatively New,1592.0,0.0,0.0,0.0,0.0,0.0,1.0,low
2976,flat,sohna road,0.42,2.0,2.0,1,,Relatively New,650.0,0.0,0.0,0.0,0.0,0.0,0.0,low
2977,flat,sector 104,2.25,3.0,4.0,3+,med floor,Relatively New,2303.0,0.0,0.0,1.0,0.0,0.0,1.0,high
2978,flat,sector 102,2.2,3.0,4.0,3+,med floor,Moderately Old,1945.0,0.0,1.0,1.0,0.0,0.0,0.0,medium
2979,flat,sector 109,1.8,3.0,3.0,3+,med floor,Relatively New,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,high
